1,1.0,-0.17374414271569058,0.07718192125262371,-0.22280421438082984
2,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
3,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
4,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
5,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
6,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
7,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
8,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
9,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
10,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
11,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
12,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
13,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
14,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
15,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
16,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
17,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
18,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
19,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
20,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
21,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
22,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
23,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
24,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
25,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
26,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
27,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
28,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
29,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
30,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
31,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
32,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
33,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
34,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
35,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
36,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
37,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
38,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
39,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
40,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
41,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
42,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
43,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
44,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
45,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
46,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
47,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
48,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
49,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
50,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
51,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
52,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
53,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
54,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
55,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
56,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
57,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
58,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
59,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
60,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
61,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
62,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
63,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
64,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
65,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
66,2.0,-0.07374414271569057,-0.02281807874737629,-0.12280421438082983
